Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,PIIND,139383,OPTSTK,PE,3300,PI INDUSTRIES LTD,PIIND JUL 3300 PE,PIIND25JUL24P3300,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139384,OPTSTK,CE,3400,PI INDUSTRIES LTD,PIIND JUL 3400 CE,PIIND25JUL24C3400,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139385,OPTSTK,PE,3400,PI INDUSTRIES LTD,PIIND JUL 3400 PE,PIIND25JUL24P3400,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139386,OPTSTK,CE,3500,PI INDUSTRIES LTD,PIIND JUL 3500 CE,PIIND25JUL24C3500,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139387,OPTSTK,PE,3500,PI INDUSTRIES LTD,PIIND JUL 3500 PE,PIIND25JUL24P3500,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139388,OPTSTK,CE,3600,PI INDUSTRIES LTD,PIIND JUL 3600 CE,PIIND25JUL24C3600,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139389,OPTSTK,PE,3600,PI INDUSTRIES LTD,PIIND JUL 3600 PE,PIIND25JUL24P3600,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139390,OPTSTK,CE,3700,PI INDUSTRIES LTD,PIIND JUL 3700 CE,PIIND25JUL24C3700,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139391,OPTSTK,PE,3700,PI INDUSTRIES LTD,PIIND JUL 3700 PE,PIIND25JUL24P3700,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139392,OPTSTK,CE,3800,PI INDUSTRIES LTD,PIIND JUL 3800 CE,PIIND25JUL24C3800,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139393,OPTSTK,PE,3800,PI INDUSTRIES LTD,PIIND JUL 3800 PE,PIIND25JUL24P3800,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139394,OPTSTK,CE,3900,PI INDUSTRIES LTD,PIIND JUL 3900 CE,PIIND25JUL24C3900,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139395,OPTSTK,PE,3900,PI INDUSTRIES LTD,PIIND JUL 3900 PE,PIIND25JUL24P3900,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139396,OPTSTK,CE,4000,PI INDUSTRIES LTD,PIIND JUL 4000 CE,PIIND25JUL24C4000,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139397,OPTSTK,PE,4000,PI INDUSTRIES LTD,PIIND JUL 4000 PE,PIIND25JUL24P4000,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139398,OPTSTK,CE,4100,PI INDUSTRIES LTD,PIIND JUL 4100 CE,PIIND25JUL24C4100,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139399,OPTSTK,PE,4100,PI INDUSTRIES LTD,PIIND JUL 4100 PE,PIIND25JUL24P4100,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139400,OPTSTK,CE,4200,PI INDUSTRIES LTD,PIIND JUL 4200 CE,PIIND25JUL24C4200,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139401,OPTSTK,PE,4200,PI INDUSTRIES LTD,PIIND JUL 4200 PE,PIIND25JUL24P4200,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139402,OPTSTK,CE,4300,PI INDUSTRIES LTD,PIIND JUL 4300 CE,PIIND25JUL24C4300,2024-07-25,250,0.05
NFO,nse_fo,PIIND,139403,OPTSTK,PE,4300,PI INDUSTRIES LTD,PIIND JUL 4300 PE,PIIND25JUL24P4300,2024-07-25,250,0.05
NFO,nse_fo,SUNPHARMA,139453,OPTSTK,CE,1280,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1280 CE,SUNPHARMA29AUG24C1280,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139454,OPTSTK,PE,1280,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1280 PE,SUNPHARMA29AUG24P1280,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139461,OPTSTK,CE,1320,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1320 CE,SUNPHARMA29AUG24C1320,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139462,OPTSTK,PE,1320,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1320 PE,SUNPHARMA29AUG24P1320,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139465,OPTSTK,CE,1360,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1360 CE,SUNPHARMA29AUG24C1360,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139473,OPTSTK,PE,1360,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1360 PE,SUNPHARMA29AUG24P1360,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139474,OPTSTK,CE,1380,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1380 CE,SUNPHARMA29AUG24C1380,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139483,OPTSTK,PE,1380,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1380 PE,SUNPHARMA29AUG24P1380,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139484,OPTSTK,CE,1400,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1400 CE,SUNPHARMA29AUG24C1400,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139493,OPTSTK,PE,1400,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1400 PE,SUNPHARMA29AUG24P1400,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139494,OPTSTK,CE,1420,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1420 CE,SUNPHARMA29AUG24C1420,2024-08-29,350,0.05
NFO,nse_fo,PNB,139515,OPTSTK,PE,95,PUNJAB NATIONAL BANK,PNB JUL 95 PE,PNB25JUL24P95,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139516,OPTSTK,CE,100,PUNJAB NATIONAL BANK,PNB JUL 100 CE,PNB25JUL24C100,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139519,OPTSTK,PE,100,PUNJAB NATIONAL BANK,PNB JUL 100 PE,PNB25JUL24P100,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139521,OPTSTK,CE,105,PUNJAB NATIONAL BANK,PNB JUL 105 CE,PNB25JUL24C105,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139522,OPTSTK,PE,105,PUNJAB NATIONAL BANK,PNB JUL 105 PE,PNB25JUL24P105,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139523,OPTSTK,CE,110,PUNJAB NATIONAL BANK,PNB JUL 110 CE,PNB25JUL24C110,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139524,OPTSTK,PE,110,PUNJAB NATIONAL BANK,PNB JUL 110 PE,PNB25JUL24P110,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139525,OPTSTK,CE,115,PUNJAB NATIONAL BANK,PNB JUL 115 CE,PNB25JUL24C115,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139526,OPTSTK,PE,115,PUNJAB NATIONAL BANK,PNB JUL 115 PE,PNB25JUL24P115,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139529,OPTSTK,CE,120,PUNJAB NATIONAL BANK,PNB JUL 120 CE,PNB25JUL24C120,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139530,OPTSTK,PE,120,PUNJAB NATIONAL BANK,PNB JUL 120 PE,PNB25JUL24P120,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139531,OPTSTK,CE,125,PUNJAB NATIONAL BANK,PNB JUL 125 CE,PNB25JUL24C125,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139532,OPTSTK,PE,125,PUNJAB NATIONAL BANK,PNB JUL 125 PE,PNB25JUL24P125,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139533,OPTSTK,CE,130,PUNJAB NATIONAL BANK,PNB JUL 130 CE,PNB25JUL24C130,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139534,OPTSTK,PE,130,PUNJAB NATIONAL BANK,PNB JUL 130 PE,PNB25JUL24P130,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139535,OPTSTK,CE,135,PUNJAB NATIONAL BANK,PNB JUL 135 CE,PNB25JUL24C135,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139536,OPTSTK,PE,135,PUNJAB NATIONAL BANK,PNB JUL 135 PE,PNB25JUL24P135,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139539,OPTSTK,CE,140,PUNJAB NATIONAL BANK,PNB JUL 140 CE,PNB25JUL24C140,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139540,OPTSTK,PE,140,PUNJAB NATIONAL BANK,PNB JUL 140 PE,PNB25JUL24P140,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139541,OPTSTK,CE,145,PUNJAB NATIONAL BANK,PNB JUL 145 CE,PNB25JUL24C145,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139542,OPTSTK,PE,145,PUNJAB NATIONAL BANK,PNB JUL 145 PE,PNB25JUL24P145,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139543,OPTSTK,CE,150,PUNJAB NATIONAL BANK,PNB JUL 150 CE,PNB25JUL24C150,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139544,OPTSTK,PE,150,PUNJAB NATIONAL BANK,PNB JUL 150 PE,PNB25JUL24P150,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139545,OPTSTK,CE,155,PUNJAB NATIONAL BANK,PNB JUL 155 CE,PNB25JUL24C155,2024-07-25,8000,0.05
NFO,nse_fo,PNB,139546,OPTSTK,PE,155,PUNJAB NATIONAL BANK,PNB JUL 155 PE,PNB25JUL24P155,2024-07-25,8000,0.05
NFO,nse_fo,MANAPPURAM,139563,OPTSTK,CE,180,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 180 CE,MANAPPURAM26SEP24C180,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139564,OPTSTK,PE,180,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 180 PE,MANAPPURAM26SEP24P180,2024-09-26,3000,0.05
NFO,nse_fo,SUNPHARMA,139565,OPTSTK,PE,1420,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1420 PE,SUNPHARMA29AUG24P1420,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139566,OPTSTK,CE,1440,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1440 CE,SUNPHARMA29AUG24C1440,2024-08-29,350,0.05
NFO,nse_fo,MANAPPURAM,139567,OPTSTK,CE,185,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 185 CE,MANAPPURAM26SEP24C185,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139568,OPTSTK,PE,185,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 185 PE,MANAPPURAM26SEP24P185,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139569,OPTSTK,CE,190,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 190 CE,MANAPPURAM26SEP24C190,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139570,OPTSTK,PE,190,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 190 PE,MANAPPURAM26SEP24P190,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139571,OPTSTK,CE,195,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 195 CE,MANAPPURAM26SEP24C195,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139572,OPTSTK,PE,195,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 195 PE,MANAPPURAM26SEP24P195,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139573,OPTSTK,CE,200,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 200 CE,MANAPPURAM26SEP24C200,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139574,OPTSTK,PE,200,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 200 PE,MANAPPURAM26SEP24P200,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139575,OPTSTK,CE,205,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 205 CE,MANAPPURAM26SEP24C205,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139576,OPTSTK,PE,205,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 205 PE,MANAPPURAM26SEP24P205,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139577,OPTSTK,CE,210,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 210 CE,MANAPPURAM26SEP24C210,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139578,OPTSTK,PE,210,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 210 PE,MANAPPURAM26SEP24P210,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139579,OPTSTK,CE,215,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 215 CE,MANAPPURAM26SEP24C215,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139580,OPTSTK,PE,215,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 215 PE,MANAPPURAM26SEP24P215,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139581,OPTSTK,CE,220,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 220 CE,MANAPPURAM26SEP24C220,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139582,OPTSTK,PE,220,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 220 PE,MANAPPURAM26SEP24P220,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139583,OPTSTK,CE,225,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 225 CE,MANAPPURAM26SEP24C225,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139584,OPTSTK,PE,225,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 225 PE,MANAPPURAM26SEP24P225,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139585,OPTSTK,CE,230,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 230 CE,MANAPPURAM26SEP24C230,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139586,OPTSTK,PE,230,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 230 PE,MANAPPURAM26SEP24P230,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139589,OPTSTK,CE,240,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 240 CE,MANAPPURAM26SEP24C240,2024-09-26,3000,0.05
NFO,nse_fo,MANAPPURAM,139590,OPTSTK,PE,240,MANAPPURAM FINANCE LTD,MANAPPURAM SEP 240 PE,MANAPPURAM26SEP24P240,2024-09-26,3000,0.05
NFO,nse_fo,SUNPHARMA,139607,OPTSTK,PE,1440,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1440 PE,SUNPHARMA29AUG24P1440,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139608,OPTSTK,CE,1460,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1460 CE,SUNPHARMA29AUG24C1460,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139609,OPTSTK,PE,1460,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1460 PE,SUNPHARMA29AUG24P1460,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139610,OPTSTK,CE,1480,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1480 CE,SUNPHARMA29AUG24C1480,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139611,OPTSTK,PE,1480,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1480 PE,SUNPHARMA29AUG24P1480,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139612,OPTSTK,CE,1500,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1500 CE,SUNPHARMA29AUG24C1500,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139613,OPTSTK,PE,1500,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1500 PE,SUNPHARMA29AUG24P1500,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139614,OPTSTK,CE,1520,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1520 CE,SUNPHARMA29AUG24C1520,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139615,OPTSTK,PE,1520,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1520 PE,SUNPHARMA29AUG24P1520,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139616,OPTSTK,CE,1540,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1540 CE,SUNPHARMA29AUG24C1540,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139617,OPTSTK,PE,1540,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1540 PE,SUNPHARMA29AUG24P1540,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139618,OPTSTK,CE,1560,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1560 CE,SUNPHARMA29AUG24C1560,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139619,OPTSTK,PE,1560,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1560 PE,SUNPHARMA29AUG24P1560,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139620,OPTSTK,CE,1580,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1580 CE,SUNPHARMA29AUG24C1580,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139621,OPTSTK,PE,1580,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1580 PE,SUNPHARMA29AUG24P1580,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139626,OPTSTK,CE,1600,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1600 CE,SUNPHARMA29AUG24C1600,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139627,OPTSTK,PE,1600,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1600 PE,SUNPHARMA29AUG24P1600,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139628,OPTSTK,CE,1620,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1620 CE,SUNPHARMA29AUG24C1620,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139629,OPTSTK,PE,1620,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1620 PE,SUNPHARMA29AUG24P1620,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139630,OPTSTK,CE,1640,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1640 CE,SUNPHARMA29AUG24C1640,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139631,OPTSTK,PE,1640,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1640 PE,SUNPHARMA29AUG24P1640,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139632,OPTSTK,CE,1660,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1660 CE,SUNPHARMA29AUG24C1660,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139633,OPTSTK,PE,1660,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1660 PE,SUNPHARMA29AUG24P1660,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139634,OPTSTK,CE,1680,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1680 CE,SUNPHARMA29AUG24C1680,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139635,OPTSTK,PE,1680,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1680 PE,SUNPHARMA29AUG24P1680,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139636,OPTSTK,CE,1700,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1700 CE,SUNPHARMA29AUG24C1700,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139637,OPTSTK,PE,1700,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1700 PE,SUNPHARMA29AUG24P1700,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139638,OPTSTK,CE,1720,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1720 CE,SUNPHARMA29AUG24C1720,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139639,OPTSTK,PE,1720,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1720 PE,SUNPHARMA29AUG24P1720,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139642,OPTSTK,CE,1760,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1760 CE,SUNPHARMA29AUG24C1760,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139643,OPTSTK,PE,1760,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1760 PE,SUNPHARMA29AUG24P1760,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139646,OPTSTK,CE,1800,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1800 CE,SUNPHARMA29AUG24C1800,2024-08-29,350,0.05
NFO,nse_fo,SUNPHARMA,139647,OPTSTK,PE,1800,SUN PHARMACEUTICAL IND L,SUNPHARMA AUG 1800 PE,SUNPHARMA29AUG24P1800,2024-08-29,350,0.05
NFO,nse_fo,MARICO,139719,OPTSTK,CE,545,MARICO LIMITED,MARICO AUG 545 CE,MARICO29AUG24C545,2024-08-29,1200,0.05
NFO,nse_fo,MARICO,139720,OPTSTK,PE,545,MARICO LIMITED,MARICO AUG 545 PE,MARICO29AUG24P545,2024-08-29,1200,0.05
NFO,nse_fo,SUNTV,139757,OPTSTK,PE,650,SUN TV NETWORK LIMITED,SUNTV JUL 650 PE,SUNTV25JUL24P650,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139758,OPTSTK,CE,670,SUN TV NETWORK LIMITED,SUNTV JUL 670 CE,SUNTV25JUL24C670,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139759,OPTSTK,PE,670,SUN TV NETWORK LIMITED,SUNTV JUL 670 PE,SUNTV25JUL24P670,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139760,OPTSTK,CE,690,SUN TV NETWORK LIMITED,SUNTV JUL 690 CE,SUNTV25JUL24C690,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139761,OPTSTK,PE,690,SUN TV NETWORK LIMITED,SUNTV JUL 690 PE,SUNTV25JUL24P690,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139762,OPTSTK,CE,710,SUN TV NETWORK LIMITED,SUNTV JUL 710 CE,SUNTV25JUL24C710,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139763,OPTSTK,PE,710,SUN TV NETWORK LIMITED,SUNTV JUL 710 PE,SUNTV25JUL24P710,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139764,OPTSTK,CE,730,SUN TV NETWORK LIMITED,SUNTV JUL 730 CE,SUNTV25JUL24C730,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139765,OPTSTK,PE,730,SUN TV NETWORK LIMITED,SUNTV JUL 730 PE,SUNTV25JUL24P730,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139766,OPTSTK,CE,750,SUN TV NETWORK LIMITED,SUNTV JUL 750 CE,SUNTV25JUL24C750,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139767,OPTSTK,PE,750,SUN TV NETWORK LIMITED,SUNTV JUL 750 PE,SUNTV25JUL24P750,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139768,OPTSTK,CE,770,SUN TV NETWORK LIMITED,SUNTV JUL 770 CE,SUNTV25JUL24C770,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139769,OPTSTK,PE,770,SUN TV NETWORK LIMITED,SUNTV JUL 770 PE,SUNTV25JUL24P770,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139770,OPTSTK,CE,790,SUN TV NETWORK LIMITED,SUNTV JUL 790 CE,SUNTV25JUL24C790,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139771,OPTSTK,PE,790,SUN TV NETWORK LIMITED,SUNTV JUL 790 PE,SUNTV25JUL24P790,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139772,OPTSTK,CE,810,SUN TV NETWORK LIMITED,SUNTV JUL 810 CE,SUNTV25JUL24C810,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139773,OPTSTK,PE,810,SUN TV NETWORK LIMITED,SUNTV JUL 810 PE,SUNTV25JUL24P810,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139774,OPTSTK,CE,830,SUN TV NETWORK LIMITED,SUNTV JUL 830 CE,SUNTV25JUL24C830,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139775,OPTSTK,PE,830,SUN TV NETWORK LIMITED,SUNTV JUL 830 PE,SUNTV25JUL24P830,2024-07-25,1500,0.05
NFO,nse_fo,MARICO,139776,OPTSTK,CE,555,MARICO LIMITED,MARICO AUG 555 CE,MARICO29AUG24C555,2024-08-29,1200,0.05
NFO,nse_fo,MARICO,139777,OPTSTK,PE,555,MARICO LIMITED,MARICO AUG 555 PE,MARICO29AUG24P555,2024-08-29,1200,0.05
NFO,nse_fo,SUNTV,139778,OPTSTK,CE,900,SUN TV NETWORK LIMITED,SUNTV JUL 900 CE,SUNTV25JUL24C900,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139779,OPTSTK,PE,900,SUN TV NETWORK LIMITED,SUNTV JUL 900 PE,SUNTV25JUL24P900,2024-07-25,1500,0.05
NFO,nse_fo,SUNTV,139798,OPTSTK,CE,640,SUN TV NETWORK LIMITED,SUNTV AUG 640 CE,SUNTV29AUG24C640,2024-08-29,1500,0.05
NFO,nse_fo,SUNTV,139799,OPTSTK,PE,640,SUN TV NETWORK LIMITED,SUNTV AUG 640 PE,SUNTV29AUG24P640,2024-08-29,1500,0.05
NFO,nse_fo,SUNTV,139800,OPTSTK,CE,660,SUN TV NETWORK LIMITED,SUNTV AUG 660 CE,SUNTV29AUG24C660,2024-08-29,1500,0.05
NFO,nse_fo,SUNTV,139801,OPTSTK,PE,660,SUN TV NETWORK LIMITED,SUNTV AUG 660 PE,SUNTV29AUG24P660,2024-08-29,1500,0.05
NFO,nse_fo,SUNTV,139802,OPTSTK,CE,680,SUN TV NETWORK LIMITED,SUNTV AUG 680 CE,SUNTV29AUG24C680,2024-08-29,1500,0.05
NFO,nse_fo,SUNTV,139803,OPTSTK,PE,680,SUN TV NETWORK LIMITED,SUNTV AUG 680 PE,SUNTV29AUG24P680,2024-08-29,1500,0.05
NFO,nse_fo,SUNTV,139804,OPTSTK,CE,700,SUN TV NETWORK LIMITED,SUNTV AUG 700 CE,SUNTV29AUG24C700,2024-08-29,1500,0.05
NFO,nse_fo,SUNTV,139805,OPTSTK,PE,700,SUN TV NETWORK LIMITED,SUNTV AUG 700 PE,SUNTV29AUG24P700,2024-08-29,1500,0.05
NFO,nse_fo,SUNTV,139806,OPTSTK,CE,720,SUN TV NETWORK LIMITED,SUNTV AUG 720 CE,SUNTV29AUG24C720,2024-08-29,1500,0.05
NFO,nse_fo,SUNTV,139807,OPTSTK,PE,720,SUN TV NETWORK LIMITED,SUNTV AUG 720 PE,SUNTV29AUG24P720,2024-08-29,1500,0.05
